,Retailer,Retailer ID,Invoice Date,Region,State_name,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,State
1326,Foot Locker,1128299,09-07-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,400000,100000,0.25,Outlet,NV
1327,Foot Locker,1128299,09-07-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,85,550,467500,70125,0.15,Outlet,NY
1328,Foot Locker,1128299,09-07-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,100,550,550000,220000,0.4,Outlet,NV
1329,Foot Locker,1128299,10-08-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,85,750,637500,159375,0.25,Outlet,NY
1330,Foot Locker,1128299,10-08-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,75,725,543750,108750,0.2,Outlet,NV
1331,Foot Locker,1128299,10-08-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,70,600,420000,105000,0.25,Outlet,NY
1332,Foot Locker,1128299,10-08-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,70,525,367500,91875,0.25,Outlet,NV
1333,Walmart,1128299,10-08-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,70,525,367500,55125,0.15,Outlet,NY
1334,Walmart,1128299,10-08-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,75,350,262500,105000,0.4,Outlet,NV
1335,Walmart,1128299,11-09-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,65,550,357500,89375,0.25,Outlet,NY
1336,Walmart,1128299,11-09-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,70,550,385000,77000,0.2,Outlet,NV
1337,Walmart,1128299,11-09-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,65,375,243750,60937.5,0.25,Outlet,NY
1338,Walmart,1128299,11-09-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,65,325,211250,52812.5,0.25,Outlet,NV
1339,Walmart,1128299,11-09-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,75,350,262500,39375,0.15,Outlet,NY
1340,Walmart,1128299,11-09-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,60,375,225000,90000,0.4,Outlet,NV
1341,Walmart,1128299,10-10-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,55,475,261250,65312.5,0.25,Outlet,NY
1342,Walmart,1128299,10-10-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,65,475,308750,61750,0.2,Outlet,NV
1343,Walmart,1128299,10-10-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,60,300,180000,45000,0.25,Outlet,NY
1344,Walmart,1128299,10-10-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,55,275,151250,37812.5,0.25,Outlet,NV
1345,Walmart,1128299,10-10-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,65,250,162500,24375,0.15,Outlet,NY
1346,Walmart,1128299,10-10-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,70,300,210000,84000,0.4,Outlet,NV
1347,Walmart,1128299,10-11-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,55,525,288750,72187.5,0.25,Outlet,NV
1348,Walmart,1128299,10-11-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,60,600,360000,72000,0.2,Outlet,NV
1349,Walmart,1128299,10-11-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,55,425,233750,58437.5,0.25,Outlet,NV
1350,Walmart,1128299,10-11-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,65,400,260000,65000,0.25,Outlet,NV
1351,Walmart,1128299,10-11-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,85,375,318750,47812.5,0.15,Outlet,NV
1352,Walmart,1128299,10-11-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,90,500,450000,180000,0.4,Outlet,NV
1353,Walmart,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,75,700,525000,131250,0.25,Outlet,NV
1354,Walmart,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,85,700,595000,119000,0.2,Outlet,NV
1355,Sports Direct,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,80,500,400000,100000,0.25,Outlet,NV
1356,Sports Direct,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,400000,100000,0.25,Outlet,NV
1357,Sports Direct,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,90,425,382500,57375,0.15,Outlet,NV
1358,Sports Direct,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,95,525,498750,199500,0.4,Outlet,NV
1359,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,40,425,170000,51000,0.3,Outlet,NV
1360,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,212500,53125,0.25,Outlet,NV
1361,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,50,425,212500,63750,0.3,Outlet,NV
1362,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,50,275,137500,41250,0.3,Outlet,NV
1363,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,55,225,123750,24750,0.2,Outlet,NV
1364,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,50,475,237500,106875,0.45,Outlet,NV
1365,Sports Direct,1128299,17-02-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,40,525,210000,63000,0.3,Outlet,NV
1366,Sports Direct,1128299,17-02-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,212500,53125,0.25,Outlet,NV
1367,Sports Direct,1128299,17-02-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,50,425,212500,63750,0.3,Outlet,NV
1368,Sports Direct,1128299,17-02-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,50,275,137500,41250,0.3,Outlet,NV
1369,Sports Direct,1128299,17-02-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,55,200,110000,22000,0.2,Outlet,NV
1370,Sports Direct,1128299,17-02-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,50,400,200000,90000,0.45,Outlet,NV
1371,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,50,550,275000,82500,0.3,Outlet,NV
1372,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,60,400,240000,60000,0.25,Outlet,NV
1373,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,65,425,276250,82875,0.3,Outlet,NV
1374,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,195000,58500,0.3,Outlet,NV
1375,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,65,175,113750,22750,0.2,Outlet,NV
1376,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,60,375,225000,101250,0.45,Outlet,NV
1377,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,65,550,357500,107250,0.3,Outlet,NV
1378,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,70,350,245000,61250,0.25,Outlet,NV
1379,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,70,400,280000,84000,0.3,Outlet,NV
1380,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,55,300,165000,49500,0.3,Outlet,NV
1381,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,60,200,120000,24000,0.2,Outlet,NV
1382,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,75,375,281250,126562.5,0.45,Outlet,NV
1383,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,60,575,345000,103500,0.3,Outlet,NV
1384,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,65,425,276250,69062.5,0.25,Outlet,NV
1385,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,65,425,276250,82875,0.3,Outlet,NV
1386,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,195000,58500,0.3,Outlet,NV
1387,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,55,225,123750,24750,0.2,Outlet,NV
1388,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,70,575,402500,181125,0.45,Outlet,NV
1389,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,65,825,536250,160875,0.3,Outlet,NV
1390,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,70,700,490000,122500,0.25,In-store,NV
1391,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,85,700,595000,178500,0.3,In-store,NV
1392,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,85,575,488750,146625,0.3,In-store,NV
1393,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,95,450,427500,85500,0.2,In-store,NV
1394,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,110,750,825000,371250,0.45,In-store,NV
1395,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,90,900,810000,243000,0.3,In-store,NV
1396,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,95,750,712500,178125,0.25,In-store,NV
1397,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,95,700,665000,199500,0.3,In-store,NV
1398,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,90,600,540000,162000,0.3,In-store,NV
1399,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,95,650,617500,123500,0.2,In-store,NV
1400,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,110,650,715000,321750,0.45,In-store,NV
1401,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,95,850,807500,242250,0.3,In-store,NV
1402,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,85,825,701250,175312.5,0.25,In-store,NV
1403,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,80,700,560000,168000,0.3,In-store,NV
1404,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,80,475,380000,114000,0.3,In-store,NV
1405,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,80,475,380000,76000,0.2,In-store,NV
1406,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,85,300,255000,114750,0.45,In-store,NV
1407,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,60,500,300000,90000,0.3,In-store,NY
1408,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,65,500,325000,81250,0.25,In-store,NV
1409,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,60,300,180000,54000,0.3,In-store,NY
1410,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,60,250,150000,45000,0.3,In-store,NV
1411,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,70,275,192500,38500,0.2,In-store,NY
1412,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,55,300,165000,74250,0.45,In-store,NV
1413,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,50,400,200000,60000,0.3,In-store,NY
1414,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,65,575,373750,93437.5,0.25,In-store,NV
1415,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,60,400,240000,72000,0.3,In-store,NY
1416,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,55,375,206250,61875,0.3,In-store,NV
1417,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,65,350,227500,45500,0.2,In-store,NY
1418,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,70,400,280000,126000,0.45,In-store,NV
1419,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,55,625,343750,103125,0.3,In-store,NY
1420,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,60,700,420000,105000,0.25,In-store,NV
1421,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,55,525,288750,86625,0.3,In-store,NY
1422,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,65,500,325000,97500,0.3,In-store,NV
1423,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,85,475,403750,80750,0.2,In-store,NY
1424,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,90,600,540000,243000,0.45,In-store,NV
1425,Walmart,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,75,800,600000,180000,0.3,In-store,NY
1426,Walmart,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,85,800,680000,170000,0.25,In-store,NV
1427,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,80,600,480000,144000,0.3,In-store,NY
1428,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,80,600,480000,144000,0.3,In-store,NV
1429,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,90,525,472500,94500,0.2,In-store,NY
1430,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,95,625,593750,267187.5,0.45,In-store,NV
1431,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,45,850,382500,172125,0.45,In-store,NY
1432,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,45,650,292500,102375,0.35,In-store,NV
1433,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,35,650,227500,56875,0.25,In-store,NY
1434,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,40,500,200000,60000,0.3,In-store,NV
1435,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,55,550,302500,105875,0.35,In-store,NY
1436,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,45,650,292500,146250,0.5,In-store,NV
1437,West Gear,1185732,10-02-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,45,900,405000,182250,0.45,In-store,NY
1438,West Gear,1185732,10-02-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,45,550,247500,86625,0.35,In-store,NV
1439,West Gear,1185732,10-02-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,35,600,210000,52500,0.25,In-store,NY
1440,West Gear,1185732,10-02-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,40,475,190000,57000,0.3,In-store,NV
1441,West Gear,1185732,10-02-2021 00:00,Northeast,New York,Albany,Men's Apparel,55,550,302500,105875,0.35,In-store,NY
1442,West Gear,1185732,10-02-2021 00:00,Northeast,New York,Albany,Women's Apparel,45,650,292500,146250,0.5,In-store,NV
1443,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,45,870,391500,176175,0.45,In-store,NY
1444,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,45,550,247500,86625,0.35,In-store,NV
1445,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,35,575,201250,50312.5,0.25,In-store,NY
1446,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,40,425,170000,51000,0.3,In-store,NV
1447,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Men's Apparel,55,475,261250,91437.5,0.35,In-store,NY
1448,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Women's Apparel,45,575,258750,129375,0.5,In-store,NV
1449,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,45,825,371250,167062.5,0.45,In-store,NY
1450,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,45,525,236250,82687.5,0.35,In-store,NV
1451,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,35,525,183750,45937.5,0.25,In-store,NY
1452,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,40,450,180000,54000,0.3,In-store,NV
1453,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Men's Apparel,55,475,261250,91437.5,0.35,In-store,NY
1454,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Women's Apparel,45,600,270000,135000,0.5,In-store,NV
1455,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,55,870,478500,215325,0.45,In-store,NY
1456,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,55,575,316250,110687.5,0.35,In-store,NV
1457,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,50,550,275000,68750,0.25,In-store,NY
1458,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,50,500,250000,75000,0.3,In-store,NV
1459,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Men's Apparel,60,525,315000,110250,0.35,In-store,NY
1460,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Women's Apparel,65,625,406250,203125,0.5,In-store,NV
1461,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,60,875,525000,236250,0.45,In-store,NY
1462,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,55,625,343750,120312.5,0.35,In-store,NV
1463,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,50,600,300000,75000,0.25,In-store,NY
1464,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,50,575,287500,86250,0.3,In-store,NV
1465,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Men's Apparel,65,575,373750,130812.5,0.35,In-store,NY
1466,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Women's Apparel,70,725,507500,253750,0.5,In-store,NV
1467,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,65,950,617500,277875,0.45,In-store,NY
1468,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,60,700,420000,147000,0.35,In-store,NV
1469,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,55,625,343750,85937.5,0.25,In-store,NY
1470,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,55,575,316250,94875,0.3,In-store,NV
1471,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Men's Apparel,65,600,390000,136500,0.35,In-store,NY
1472,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Women's Apparel,70,775,542500,271250,0.5,In-store,NV
1473,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,65,925,601250,270562.5,0.45,In-store,NY
1474,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,60,700,420000,147000,0.35,In-store,NV
1475,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,55,625,343750,85937.5,0.25,In-store,NY
1476,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,45,575,258750,77625,0.3,In-store,NV
1477,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Men's Apparel,55,550,302500,105875,0.35,In-store,NY
1478,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Women's Apparel,60,725,435000,217500,0.5,In-store,NV
1479,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,55,850,467500,210375,0.45,In-store,NY
1480,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,50,650,325000,113750,0.35,In-store,NV
1481,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,45,550,247500,61875,0.25,In-store,NY
1482,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,45,525,236250,70875,0.3,In-store,NV
1483,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Men's Apparel,55,525,288750,101062.5,0.35,In-store,NY
1484,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Women's Apparel,60,625,375000,187500,0.5,In-store,NV
1485,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,60,800,480000,216000,0.45,In-store,NY
1486,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,50,625,312500,109375,0.35,In-store,NV
1487,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,50,525,262500,65625,0.25,In-store,NY
1488,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,50,500,250000,75000,0.3,In-store,NV
1489,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Men's Apparel,60,500,300000,105000,0.35,In-store,NY
1490,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Women's Apparel,65,625,406250,203125,0.5,In-store,NV
1491,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,60,775,465000,209250,0.45,In-store,NY
1492,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,50,600,300000,105000,0.35,In-store,NV
1493,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,50,545,272500,68125,0.25,In-store,NY
1494,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,50,575,287500,86250,0.3,In-store,NV
1495,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Men's Apparel,65,550,357500,125125,0.35,In-store,NY
1496,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Women's Apparel,70,650,455000,227500,0.5,In-store,NV
